customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,annual_income,total_children,education_level,occupation,home_owner,income_sort
12771,MRS.,MORGAN,THOMAS,10/22/1955,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12772,MRS.,ABIGAIL,CLARK,4/25/1955,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12773,MRS.,SAMANTHA,TAYLOR,11/9/1955,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12774,MRS.,KRISTEN,GAO,3/25/1955,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12775,MR.,CONNOR,GRIFFIN,9/8/1955,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12776,MR.,BLAKE,CAMPBELL,1/18/1955,M,M,"$80,000 ",5,Graduate Degree,Skilled Manual,N,9
12777,MR.,JOSEPH,ANDERSON,5/22/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12778,MRS.,CONNIE,MORGAN,4/8/1956,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12779,MR.,MASON,ROGERS,8/3/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12780,MR.,JEREMY,RICHARDSON,3/22/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12781,MRS.,EMMA,JAMES,6/28/1956,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12782,MRS.,ELIZABETH,LONG,3/19/1956,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12783,MR.,JEROME,GUTIERREZ,4/8/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12784,MR.,JONATHAN,CAMPBELL,3/7/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12785,MR.,JAVIER,ORTEGA,3/22/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12786,MR.,JAMES,YANG,3/3/1956,M,M,"$40,000 ",1,Partial College,Clerical,Y,5
12787,MRS.,KATELYN,COOK,10/21/1956,S,F,"$70,000 ",5,Graduate Degree,Skilled Manual,Y,8
12788,MRS.,AMANDA,NELSON,6/28/1957,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12789,MRS.,JAMIE,ZENG,4/24/1957,M,F,"$40,000 ",1,Partial College,Clerical,Y,5
12790,Unknown,BRANDON,KUMAR,10/5/1958,S,Unknown,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12791,MRS.,ANGELICA,FOSTER,9/27/1958,S,F,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12792,MR.,BLAKE,WHITE,3/21/1958,M,M,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12793,MR.,JESSIE,GUO,4/17/1958,M,M,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12794,MRS.,MEGAN,JACKSON,10/8/1959,S,F,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12795,MR.,ANTONIO,FOSTER,4/12/1959,M,M,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12796,MR.,JASON,ZHANG,3/8/1959,M,M,"$60,000 ",4,Graduate Degree,Skilled Manual,N,7
12797,MR.,PATRICK,HOWARD,8/23/1959,S,M,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12798,MR.,ANDY,GUTIERREZ,1/14/1968,M,M,"$20,000 ",1,Partial College,Manual,Y,2
12799,MR.,GEORGE,CHANDRA,6/15/1968,M,M,"$30,000 ",1,Bachelors,Clerical,Y,4
12800,MRS.,LACEY,CHEN,3/21/1968,M,F,"$30,000 ",1,Bachelors,Clerical,Y,4
12801,MRS.,MELODY,BROWNING,1/5/1968,S,F,"$30,000 ",1,Bachelors,Clerical,Y,4
12803,MRS.,HEATHER,LI,3/18/1968,M,F,"$30,000 ",1,Bachelors,Clerical,Y,4
12804,MRS.,JACLYN,CHANDER,6/4/1968,S,F,"$30,000 ",1,Bachelors,Clerical,N,4
12805,MR.,MARVIN,MORENO,6/13/1968,M,M,"$40,000 ",0,Graduate Degree,Clerical,Y,5
12806,MR.,RONNIE,ZENG,3/18/1968,M,M,"$40,000 ",0,Graduate Degree,Clerical,Y,5
12807,MS.,NINA,KUMAR,8/4/1968,S,F,"$40,000 ",0,Graduate Degree,Clerical,Y,5
12808,MR.,MARC,SCHMIDT,5/11/1968,M,M,"$40,000 ",0,Bachelors,Clerical,Y,5
12809,MRS.,MICHELE,NAVARRO,9/22/1967,M,F,"$20,000 ",1,Partial College,Manual,Y,2
12810,MR.,CHASE,STEWART,7/28/1926,M,M,"$30,000 ",1,Bachelors,Clerical,Y,4
12811,MR.,MARC,SERRANO,4/20/1967,S,M,"$20,000 ",1,Partial College,Manual,N,2
12812,MRS.,BRANDI,SANZ,8/21/1967,M,F,"$20,000 ",1,High School,Manual,Y,2
12813,MR.,REGINALD,RAMOS,11/8/1967,M,M,"$30,000 ",1,Bachelors,Clerical,Y,4
12814,MRS.,CASEY,SHARMA,4/10/1967,S,F,"$30,000 ",1,Bachelors,Clerical,N,4
12815,MRS.,DOMINIQUE,MEHTA,6/26/1967,M,F,"$30,000 ",1,Bachelors,Clerical,Y,4
12816,MRS.,TAMMY,MEHTA,6/24/1966,S,F,"$10,000 ",5,Partial High School,Manual,Y,1
12817,MR.,THEODORE,SUAREZ,2/9/1966,S,M,"$10,000 ",5,Partial High School,Manual,Y,1
12818,MR.,CURTIS,SHE,2/18/1966,M,M,"$20,000 ",1,High School,Manual,Y,2
12819,MR.,NICOLAS,CHANDER,4/23/1966,S,M,"$20,000 ",2,High School,Manual,Y,2
12820,MR.,DEREK,TANG,2/9/1966,S,M,"$20,000 ",2,High School,Manual,Y,2
12821,MR.,CESAR,MCDONALD,6/15/1967,M,M,"$40,000 ",0,Bachelors,Clerical,Y,5
12822,MS.,ALEXANDRA,JAMES,5/24/1967,M,F,"$40,000 ",0,Bachelors,Clerical,N,5
12823,MRS.,BETHANY,SHE,11/17/1927,M,F,"$10,000 ",4,High School,Manual,N,1
12824,MR.,KRISTOPHER,SUBRAM,5/6/1966,S,M,"$30,000 ",1,Bachelors,Clerical,N,4
12825,MR.,KELVIN,HU,1/20/1966,M,M,"$30,000 ",1,Bachelors,Skilled Manual,Y,4
12826,MR.,CALEB,GONZALEZ,7/7/1965,S,M,"$10,000 ",5,Partial High School,Manual,Y,1
12827,MR.,NICOLAS,RAJE,7/15/1965,S,M,"$20,000 ",2,High School,Manual,Y,2
12828,MRS.,CAROL,RUBIO,6/4/1964,S,F,"$10,000 ",5,Partial High School,Manual,Y,1
12829,MR.,MICAH,LI,7/14/1964,S,M,"$20,000 ",2,High School,Manual,Y,2
12830,MR.,RUSSELL,RAJE,12/24/1964,S,M,"$20,000 ",3,High School,Manual,Y,2
12831,MRS.,KATHRYN,LAL,1/16/1964,S,F,"$20,000 ",3,High School,Manual,Y,2
12832,MR.,DOUGLAS,PRASAD,4/21/1964,S,M,"$20,000 ",3,High School,Manual,Y,2
12833,MRS.,SHEENA,GOEL,1/17/1964,S,F,"$20,000 ",3,High School,Manual,Y,2
12834,MRS.,KELSEY,XIE,3/13/1964,M,F,"$30,000 ",1,Bachelors,Skilled Manual,Y,4
12835,MR.,KARL,YUAN,9/22/1963,S,M,"$10,000 ",3,Partial High School,Manual,Y,1
12836,MR.,RODNEY,MUNOZ,3/3/1963,S,M,"$20,000 ",3,High School,Manual,Y,2
12837,MRS.,NICOLE,ANDERSON,9/27/1933,M,F,"$20,000 ",2,Partial College,Manual,Y,2
12838,MR.,RALPH,BECK,5/11/1966,M,M,"$40,000 ",0,Bachelors,Professional,Y,5
12839,MS.,DOMINIQUE,FERNANDEZ,6/18/1966,S,F,"$60,000 ",0,Graduate Degree,Skilled Manual,N,7
12840,MRS.,NAOMI,SANZ,8/12/1934,M,F,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,5
12841,MRS.,YOLANDA,XIE,8/24/1965,S,F,"$30,000 ",2,Partial College,Clerical,Y,4
12842,MR.,KELVIN,BECKER,3/6/1965,S,M,"$30,000 ",2,Partial College,Clerical,Y,4
12843,MRS.,SUMMER,SMITH,8/2/1965,S,F,"$30,000 ",2,Partial College,Clerical,Y,4
12844,MR.,GERALD,GONZALEZ,3/28/1965,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12845,MRS.,ANGELA,TORRES,11/28/1965,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12846,MRS.,BRIDGET,NARA,7/6/1964,S,F,"$30,000 ",2,Partial College,Clerical,Y,4
12848,MRS.,BRITTNEY,LU,11/2/1964,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12849,MR.,ADAM,BAKER,2/26/1963,S,M,"$30,000 ",2,Partial College,Clerical,Y,4
12850,MR.,JOHNNY,RAJI,6/6/1977,S,M,"$20,000 ",0,High School,Manual,N,2
12851,MRS.,BRANDY,SAI,9/26/1979,S,F,"$20,000 ",4,High School,Manual,Y,2
12852,MRS.,TERESA,CARLSON,2/4/1979,S,F,"$30,000 ",3,Partial College,Clerical,Y,4
12853,MRS.,EVELYN,MALHOTRA,8/25/1963,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12854,MR.,REGINALD,ROMERO,5/23/1963,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12855,MR.,PHILIP,DIAZ,2/3/1963,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12856,MRS.,ROSA,LIN,4/7/1963,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12857,MR.,RAUL,KUMAR,8/17/1963,M,M,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12858,MRS.,ADRIANA,MEHTA,4/21/1962,S,F,"$30,000 ",1,Partial College,Clerical,Y,4
12859,MRS.,EVELYN,GONZALEZ,8/17/1962,S,F,"$30,000 ",1,Partial College,Clerical,Y,4
12860,MRS.,JILLIAN,PRASAD,3/25/1962,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12861,MRS.,ROBYN,JIMENEZ,3/25/1962,M,F,"$40,000 ",1,Bachelors,Skilled Manual,Y,5
12862,MRS.,MELINDA,ORTEGA,2/11/1978,S,F,"$30,000 ",3,Partial College,Clerical,Y,4
12863,MR.,CALEB,ZHANG,8/25/1978,S,M,"$30,000 ",4,Partial College,Clerical,Y,4
12865,MS.,BRANDY,MARTINEZ,3/24/1976,M,F,"$20,000 ",0,High School,Manual,N,2
12866,MS.,JANELLE,FERNANDEZ,6/18/1975,S,F,"$10,000 ",0,Partial High School,Manual,Y,1
12867,MS.,LAURA,YE,7/20/1975,S,F,"$10,000 ",0,Partial High School,Manual,Y,1
12868,MS.,JULIE,ANAND,5/13/1975,S,F,"$20,000 ",0,High School,Manual,N,2
12869,MS.,ALISHA,TANG,3/25/1976,M,F,"$20,000 ",0,High School,Manual,N,2
12870,MR.,TYRONE,MUNOZ,9/19/1976,S,M,"$20,000 ",0,Partial High School,Manual,N,2
12871,MS.,LEAH,LI,10/6/1976,S,F,"$30,000 ",0,Partial College,Clerical,N,4
12872,MS.,OLIVIA,HUGHES,5/11/1975,S,F,"$30,000 ",0,Partial College,Clerical,N,4
12873,MS.,MANDAR,SAMANT,9/18/1974,S,F,"$20,000 ",0,Partial High School,Manual,N,2
12874,MS.,KIRK,NASON,9/5/1974,S,F,"$20,000 ",0,Partial High School,Manual,N,2
12875,MRS.,BRIANNA,ROSS,5/15/1959,S,F,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12876,MR.,BLAKE,ROBINSON,7/22/1959,M,M,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12877,MR.,ALEXANDER,WILLIAMS,5/5/1959,M,M,"$60,000 ",4,Graduate Degree,Skilled Manual,Y,7
12878,MR.,GILBERT,SUN,9/14/1972,M,M,"$40,000 ",4,High School,Skilled Manual,Y,5
12879,MR.,ELIJAH,NELSON,7/16/1972,M,M,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,5
12880,MR.,LUIS,HAYES,9/11/1973,S,M,"$50,000 ",0,Graduate Degree,Skilled Manual,N,6
12881,MRS.,ISABELLA,EDWARDS,11/14/1973,S,F,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,6
12882,MR.,EDUARDO,ALLEN,3/27/1973,M,M,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,6
12883,MRS.,STEPHANIE,BAILEY,11/6/1971,S,F,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12884,MRS.,MEGAN,WILLIAMS,5/12/1971,S,F,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12885,MR.,JONATHAN,ANDERSON,8/15/1971,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12886,MRS.,JOCELYN,LONG,11/3/1971,S,F,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12889,MR.,JAMES,ADAMS,11/27/1971,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12890,MR.,STEVEN,THORPE,7/19/1971,M,M,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12891,MRS.,KAYLEE,KING,4/16/1971,M,F,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,7
12892,MR.,BRIAN,PETERSON,4/10/1972,M,M,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,5
12893,MRS.,BRITTANY,FOSTER,4/4/1972,M,F,"$70,000 ",2,Graduate Degree,Professional,Y,8
12894,MRS.,NATALIE,WALKER,8/7/1972,M,F,"$70,000 ",2,Graduate Degree,Professional,Y,8
12895,MRS.,DESTINY,ANDERSON,4/6/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
12896,MRS.,VICTORIA,WOOD,7/16/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
12897,MRS.,ALYSSA,WILSON,1/6/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
12898,MRS.,MADELINE,CAMPBELL,9/9/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
12899,MRS.,ANA,ROSS,7/11/1970,M,F,"$50,000 ",1,Bachelors,Skilled Manual,Y,6
12900,MR.,CARLOS,WARD,6/5/1970,M,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
12901,MR.,ROBERT,ADAMS,2/12/1969,M,M,"$50,000 ",2,Bachelors,Skilled Manual,Y,6
12902,MRS.,JULIA,STEWART,4/22/1969,S,F,"$50,000 ",2,Bachelors,Skilled Manual,Y,6
12903,MRS.,JOHN,SANDSTONE,10/2/1969,S,F,"$50,000 ",2,Bachelors,Skilled Manual,Y,6
12904,MR.,THOMAS,JAI,2/19/1969,M,M,"$50,000 ",2,Bachelors,Skilled Manual,Y,6
12905,MRS.,ALEXANDRA,SANCHEZ,9/10/1969,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
12906,MR.,PHILIP,RAMOS,8/19/1971,M,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
12907,MRS.,JULIA,BRYANT,11/23/1971,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
12908,MR.,TYLER,CLARK,3/12/1971,M,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
12909,MRS.,KELSEY,SHAN,5/25/1971,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
12910,MR.,ROBERT,BROWN,2/5/1971,M,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
12911,MR.,SEBASTIAN,ROGERS,10/26/1969,S,M,"$60,000 ",1,Graduate Degree,Professional,Y,7
12912,MRS.,BRIANNA,MORRIS,3/25/1968,S,F,"$40,000 ",4,High School,Skilled Manual,Y,5
12913,MR.,BENJAMIN,MOORE,2/23/1968,M,M,"$60,000 ",2,Bachelors,Skilled Manual,Y,7
12914,MS.,JILL,MILLER,4/11/1967,S,F,"$40,000 ",0,Bachelors,Professional,N,5
12915,MS.,KAITLYN,ALEXANDER,3/20/1967,S,F,"$40,000 ",0,Bachelors,Professional,N,5
12916,MRS.,NATALIE,ROSS,5/23/1970,M,F,"$60,000 ",1,Graduate Degree,Professional,Y,7
12917,MRS.,VANESSA,RUSSELL,3/2/1970,M,F,"$70,000 ",4,Graduate Degree,Professional,Y,8
12918,MRS.,BROOKE,MURPHY,2/13/1970,M,F,"$80,000 ",2,Graduate Degree,Professional,Y,9
12920,MRS.,KELLY,HENDERSON,9/13/1967,S,F,"$70,000 ",2,Bachelors,Skilled Manual,Y,8
12921,MR.,WYATT,LEE,7/3/1966,S,M,"$60,000 ",3,Bachelors,Skilled Manual,N,7
12923,MR.,FERNANDO,WRIGHT,8/21/1966,S,M,"$60,000 ",3,Bachelors,Skilled Manual,Y,7
12924,MR.,DEVON,CHANDE,10/9/1966,M,M,"$60,000 ",3,Bachelors,Skilled Manual,Y,7
12925,MS.,MACKENZIE,BLUE,8/13/1966,M,F,"$60,000 ",0,Graduate Degree,Professional,Y,7
12926,MRS.,SARA,MURPHY,7/18/1966,M,F,"$70,000 ",4,Graduate Degree,Professional,Y,8
12927,MRS.,SAVANNAH,SANCHEZ,6/13/1966,M,F,"$70,000 ",4,Graduate Degree,Professional,Y,8
12928,MRS.,CAROL,WRIGHT,11/10/1969,M,F,"$60,000 ",2,Graduate Degree,Professional,Y,7
12929,MRS.,VANESSA,BRYANT,3/5/1969,M,F,"$70,000 ",5,Graduate Degree,Professional,Y,8
12930,MRS.,GRACE,HARRIS,5/16/1969,M,F,"$70,000 ",5,Graduate Degree,Professional,Y,8
12931,MRS.,ANN,FERNANDEZ,10/5/1969,S,F,"$70,000 ",5,Graduate Degree,Professional,Y,8
12932,MR.,TYLER,JOHNSON,11/10/1969,M,M,"$70,000 ",5,Graduate Degree,Professional,Y,8
12933,MR.,JONATHAN,HALL,2/10/1969,M,M,"$70,000 ",5,Graduate Degree,Professional,N,8
12934,MR.,JASON,FOSTER,11/12/1969,S,M,"$80,000 ",3,Graduate Degree,Professional,Y,9
12935,MR.,ROBERT,HILL,5/4/1969,M,M,"$80,000 ",3,Graduate Degree,Professional,Y,9
12936,Unknown,RENEE,MORENO,3/27/1965,S,Unknown,"$40,000 ",0,Bachelors,Professional,Y,5
12937,MS.,MEGAN,WILSON,1/4/1965,S,F,"$40,000 ",0,Bachelors,Professional,N,5
12938,MR.,EDWARD,PARKER,2/8/1965,S,M,"$40,000 ",0,Bachelors,Professional,N,5
12939,MR.,EDUARDO,PARKER,4/2/1965,S,M,"$80,000 ",3,Bachelors,Skilled Manual,Y,9
12940,MR.,STEVEN,ROGERS,3/24/1965,M,M,"$80,000 ",3,Bachelors,Skilled Manual,Y,9
12941,MRS.,MARIA,MORGAN,5/10/1965,S,F,"$80,000 ",3,Bachelors,Skilled Manual,Y,9
12942,MRS.,MORGAN,HARRIS,11/15/1965,S,F,"$80,000 ",3,Bachelors,Skilled Manual,Y,9
12943,MR.,CALEB,PEREZ,2/17/1965,S,M,"$80,000 ",3,Bachelors,Skilled Manual,Y,9
12944,MR.,JOSE,JAI,7/21/1965,M,M,"$80,000 ",4,Bachelors,Skilled Manual,Y,9
12945,MS.,JESSICA,BAILEY,3/24/1965,M,F,"$60,000 ",0,Graduate Degree,Professional,Y,7
12946,MR.,SETH,ALLEN,12/4/1965,M,M,"$60,000 ",0,Graduate Degree,Professional,Y,7
12947,MR.,ISAIAH,SANCHEZ,2/17/1964,S,M,"$40,000 ",0,Bachelors,Professional,N,5
12948,MR.,ADAM,KUMAR,10/2/1964,M,M,"$50,000 ",5,Bachelors,Skilled Manual,Y,6
12949,MRS.,MORGAN,RIVERA,12/19/1964,S,F,"$50,000 ",5,Bachelors,Skilled Manual,Y,6
12950,MRS.,MARY,ADAMS,10/15/1964,S,F,"$50,000 ",5,Bachelors,Skilled Manual,Y,6
12951,MR.,BLAKE,SIMMONS,12/6/1963,S,M,"$40,000 ",0,Bachelors,Professional,N,5
12952,MS.,JENNIFER,HUGHES,12/15/1968,S,F,"$60,000 ",0,Bachelors,Professional,N,7
12953,MRS.,CATHERINE,COOPER,11/12/1963,S,F,"$60,000 ",3,Graduate Degree,Professional,Y,7
12954,MR.,PEDRO,DIAZ,8/22/1962,M,M,"$70,000 ",1,Bachelors,Professional,N,8
12955,MRS.,THERESA,HERNANDEZ,9/10/1962,S,F,"$70,000 ",1,Bachelors,Professional,Y,8
12956,MR.,MARSHALL,SUN,3/11/1962,S,M,"$70,000 ",1,Bachelors,Professional,Y,8
12957,MRS.,ISABELLA,LOPEZ,8/26/1962,S,F,"$70,000 ",1,Bachelors,Professional,N,8
12958,MRS.,JENNIFER,CAMPBELL,7/27/1962,S,F,"$70,000 ",1,Bachelors,Professional,N,8
12959,MRS.,SYDNEY,CARTER,5/24/1962,S,F,"$70,000 ",1,Bachelors,Professional,Y,8
12960,MRS.,ASHLEY,LEWIS,11/12/1962,S,F,"$70,000 ",1,Bachelors,Professional,N,8
12961,MRS.,KIMBERLY,MURPHY,5/15/1962,M,F,"$70,000 ",1,Partial College,Skilled Manual,Y,8
12962,MRS.,JENNIFER,EDWARDS,4/22/1962,M,F,"$70,000 ",1,Partial College,Skilled Manual,Y,8
12963,MR.,MARCUS,ANDERSON,10/25/1962,M,M,"$70,000 ",1,Partial College,Skilled Manual,Y,8
12964,MR.,XAVIER,RUSSELL,5/14/1962,M,M,"$70,000 ",1,Partial College,Skilled Manual,Y,8
12965,MR.,CODY,BELL,9/19/1961,M,M,"$40,000 ",4,High School,Skilled Manual,Y,5
12966,MR.,DENNIS,ZHU,3/9/1961,M,M,"$40,000 ",4,High School,Skilled Manual,Y,5
12967,MR.,FERNANDO,RODRIGUEZ,4/10/1961,M,M,"$40,000 ",4,High School,Skilled Manual,Y,5
12968,MRS.,PAIGE,BUTLER,12/19/1961,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y,7
12969,MR.,RICHARD,RODRIGUEZ,6/2/1960,M,M,"$40,000 ",4,High School,Skilled Manual,N,5
12970,MRS.,ANGELA,POWELL,7/17/1960,S,F,"$40,000 ",4,High School,Skilled Manual,Y,5
12971,MR.,CARL,NARA,3/2/1960,M,M,"$40,000 ",0,Bachelors,Professional,N,5
12972,MS.,CAROLYN,SURI,6/22/1967,S,F,"$70,000 ",0,Partial College,Skilled Manual,N,8
12973,MR.,ADRIAN,HOWARD,3/12/1967,S,M,"$70,000 ",0,Partial College,Skilled Manual,Y,8
12974,MR.,MARC,GILL,2/28/1967,S,M,"$60,000 ",0,Graduate Degree,Professional,Y,7
12975,MR.,MARCUS,WILSON,4/18/1967,S,M,"$60,000 ",0,Graduate Degree,Professional,N,7
12976,MR.,HUNTER,THOMPSON,6/21/1967,S,M,"$60,000 ",0,Graduate Degree,Professional,N,7
12977,MS.,DESTINY,JOHNSON,2/23/1967,S,F,"$60,000 ",0,Graduate Degree,Professional,N,7
12978,MRS.,DANIELLE,JAMES,11/15/1928,M,F,"$20,000 ",3,High School,Skilled Manual,N,2
12979,MRS.,CHRISTINA,WARD,8/19/1960,M,F,"$60,000 ",1,Partial College,Skilled Manual,Y,7
12980,MR.,MAX,MOYER,8/14/1959,M,M,"$80,000 ",2,Graduate Degree,Professional,Y,9
12981,MR.,JOE,SANZ,4/16/1959,S,M,"$80,000 ",3,Graduate Degree,Professional,Y,9
12982,MRS.,BRITTANY,PATTERSON,5/20/1958,M,F,"$80,000 ",1,Partial College,Skilled Manual,Y,9
12983,MRS.,GABRIELLA,CARTER,12/21/1958,M,F,"$60,000 ",1,Bachelors,Professional,Y,7
12984,MR.,ADAM,YOUNG,2/6/1958,M,M,"$60,000 ",1,Bachelors,Professional,Y,7
12985,MRS.,HAILEY,ROBERTS,5/11/1958,M,F,"$70,000 ",5,Graduate Degree,Professional,Y,8
12986,MRS.,RACHEL,GARCIA,9/7/1958,M,F,"$80,000 ",5,Graduate Degree,Professional,Y,9
12987,MRS.,FELICIA,MORENO,5/12/1969,M,F,"$90,000 ",1,Graduate Degree,Management,N,10
12988,MRS.,BARBARA,GOEL,1/26/1969,S,F,"$90,000 ",1,Graduate Degree,Management,Y,10
12989,MRS.,CARLY,GOEL,11/13/1969,M,F,"$100,000 ",1,Graduate Degree,Management,Y,11
12990,MRS.,LESLIE,HERNANDEZ,10/15/1969,S,F,"$100,000 ",1,Graduate Degree,Management,Y,11
12991,MR.,JÉSUS,SERRANO,3/12/1968,M,M,"$60,000 ",2,Bachelors,Professional,Y,7
12992,MR.,ERNEST,ZENG,10/21/1968,M,M,"$60,000 ",2,Bachelors,Professional,Y,7
12993,MR.,XAVIER,HENDERSON,12/26/1968,M,M,"$60,000 ",2,Bachelors,Professional,Y,7
12994,MRS.,ANNA,MARTINEZ,4/9/1970,S,F,"$80,000 ",4,Graduate Degree,Management,Y,9
12995,MR.,GRANT,NARA,9/2/1970,M,M,"$80,000 ",5,Graduate Degree,Management,Y,9
12996,MRS.,JACLYN,LIU,5/13/1970,M,F,"$90,000 ",2,Bachelors,Professional,Y,10
12997,MRS.,NINA,XIE,5/11/1968,M,F,"$60,000 ",2,Bachelors,Professional,Y,7
12998,MRS.,MAYRA,MEHTA,1/11/1968,S,F,"$60,000 ",2,Bachelors,Professional,N,7
12999,MRS.,NICHOLE,SHEN,6/20/1967,S,F,"$70,000 ",5,Bachelors,Professional,Y,8
13000,MR.,RAFAEL,RAJE,9/20/1969,M,M,"$110,000 ",1,Graduate Degree,Management,Y,12
13001,MR.,CLARENCE,ZHANG,9/6/1969,S,M,"$130,000 ",1,Graduate Degree,Management,Y,14
13002,MR.,ROGER,CAI,8/22/1967,M,M,"$80,000 ",5,Graduate Degree,Management,N,9
13003,MRS.,JILL,HERNANDEZ,1/20/1967,M,F,"$80,000 ",5,Graduate Degree,Management,Y,9
13004,MR.,RANDY,CHEN,5/4/1967,M,M,"$80,000 ",5,Graduate Degree,Management,N,9
13005,MRS.,DESIREE,ALVAREZ,8/15/1966,M,F,"$80,000 ",5,Graduate Degree,Management,N,9
13006,MS.,WHITNEY,RANA,4/21/1966,S,F,"$90,000 ",0,Bachelors,Professional,N,10
13007,MRS.,BROOKE,WARD,10/5/1965,S,F,"$60,000 ",2,Bachelors,Professional,N,7
13008,MR.,ALBERTO,MUÑOZ,7/9/1965,M,M,"$60,000 ",3,Bachelors,Professional,Y,7
13009,MRS.,MINDY,SHE,3/11/1965,M,F,"$60,000 ",3,Bachelors,Professional,Y,7
13010,MRS.,ERICA,YE,8/16/1965,M,F,"$60,000 ",3,Bachelors,Professional,Y,7
13011,MS.,ANNE,ORTEGA,5/4/1965,S,F,"$70,000 ",0,Bachelors,Professional,N,8
13012,MS.,KRYSTAL,HU,9/24/1965,S,F,"$70,000 ",0,Bachelors,Professional,N,8
13013,MR.,VINCENT,YE,11/8/1964,M,M,"$60,000 ",4,Bachelors,Professional,N,7
13014,MR.,JAMES,CLARK,7/13/1968,M,M,"$100,000 ",2,Bachelors,Management,Y,11
13015,MRS.,REBECCA,PARKER,7/11/1968,S,F,"$100,000 ",2,Bachelors,Management,N,11
13016,MR.,ANTONIO,BRYANT,7/4/1968,M,M,"$110,000 ",1,Graduate Degree,Management,Y,12
13017,MR.,XAVIER,ALEXANDER,2/16/1979,M,M,"$30,000 ",0,Partial College,Skilled Manual,Y,4
13018,MR.,BRENDAN,XIE,10/11/1944,M,M,"$10,000 ",5,High School,Skilled Manual,Y,1
13019,MS.,DESTINY,MURPHY,3/1/1979,S,F,"$60,000 ",0,Partial College,Skilled Manual,Y,7
13020,MR.,MADALENA,SANCHEZ,5/10/1945,M,M,"$10,000 ",2,Partial High School,Clerical,Y,1
13021,MRS.,KENDRA,DIAZ,7/9/1946,S,F,"$30,000 ",2,Partial College,Clerical,Y,4
13022,MR.,RAFAEL,MA,8/24/1947,M,M,"$10,000 ",2,Partial High School,Clerical,Y,1
